food,split,shape,asset_path,method,trial_index,seed,success,spill,trajectory_rmse_from_baseline,bias_approach_speed,bias_scoop_depth,bias_tilt_angle,bias_lift_speed,attr_hardness,attr_stickiness,attr_rollability,attr_fragility,mass,static_friction,dynamic_friction,restitution,notes
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,llm_bias,14,178715833,0,0,0.05715159685257254,0.04081561897012605,0.06411803143531086,0.08191431594467044,0.024046376597288015,0.6254229717141141,0.1638400185683641,0.36653121028732283,0.33254389171674215,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,llm_bias,15,1063140236,1,0,0.048119145576851076,0.052442017705900505,0.0790645010664881,0.0064696534919972135,-0.014784847578502678,0.5298414605832272,0.5417017887288469,0.27959598969546706,0.27300662249305463,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,llm_bias,16,373589152,1,0,0.042203764552347915,0.05286522773571049,0.0531931656153045,0.036776327866507766,0.012160900726897319,0.3827879897265313,0.34552618455850065,0.35943424390767426,0.1919271588824571,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,llm_bias,17,1505947987,0,0,0.06296935937209915,0.06206366468729243,0.08044472968347653,0.06561863969788241,0.035092762713492556,0.6905601388428871,0.16584269789136538,0.25037862299222946,0.29828731848187773,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,llm_bias,18,887424665,1,0,0.0748771847775189,0.07915919186621695,0.08635940361105598,0.07357528464808577,0.057349145074797436,0.6762593047236594,0.11662567339537186,0.26078259373704615,0.20796656050363,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,llm_bias,19,723175276,1,0,0.046123218644345314,0.042959599503903094,0.06877166859318859,0.04397023474991084,0.0009767588581384961,0.5642668903075821,0.36170860344416406,0.33456349020499193,0.3111842213611866,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,llm_bias,20,408988968,1,0,0.06531123770748476,0.06361002752660173,0.09695270574263412,0.05571876855575305,0.02261829262813426,0.7077341018558377,0.35026024082252427,0.3262355762246162,0.26474913298138575,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,llm_bias,21,1191095508,1,0,0.07165096860081765,0.06697041043811605,0.08639904280371877,0.0810844082155038,0.04484343294658003,0.6479604438359461,0.2190958504328249,0.39040722667251027,0.20478850433044632,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,llm_bias,22,1383394833,1,0,0.08142386256688766,0.08433389754255738,0.09286144523394975,0.08124693962009398,0.06467505004217645,0.6841169689721712,0.13068974377787648,0.3085282463084285,0.16702213419704087,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,llm_bias,23,1154131362,1,0,0.05775054500127618,0.031184537101197583,0.05707210952887541,0.09333853340236069,0.019967947660743217,0.5661165755098817,0.19417748858661846,0.4766125431178997,0.3150305094188381,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,llm_bias,24,399839065,1,0,0.06749190737450404,0.08740505910018631,0.08535281528208423,0.038101765116976084,0.042943431468394105,0.5108778705642687,0.3263335751142723,0.294200873764303,0.09591290201916339,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,llm_bias,25,1952902914,1,0,0.07371486855757456,0.051979487192840956,0.0861456872713859,0.10079462614489708,0.038118554561555315,0.6877836012743406,0.22809534653237243,0.48798364542574546,0.25214428006190814,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,llm_bias,26,400040376,1,0,0.07041295360596815,0.0748585920313311,0.0803915906785288,0.0713712523411433,0.051686205399355374,0.6094100238756625,0.16203222573209625,0.3112975804034925,0.18535402965996384,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,llm_bias,27,272003213,1,0,0.07567900973836963,0.05487294957891121,0.07958443259063168,0.10649874738851127,0.04714386872475063,0.6428048748464049,0.17273506591819257,0.49634389610842355,0.22029591716234775,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,llm_bias,28,2124784519,1,0,0.046240734934401326,0.04291438056838351,0.07408017078454147,0.034454368018239916,-0.0060168954223133566,0.6025468733447628,0.39917212781256056,0.29495382743346765,0.3395047808112848,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,llm_bias,29,2084510429,0,1,0.07515409886344052,0.0670331208205395,0.0786404126556557,0.09331538004622318,0.0566307368938391,0.6604117514642607,0.0853402695400631,0.35188725275864985,0.22553686244494245,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,0,1973888646,1,0,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,1,69927882,0,1,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,2,533594595,1,0,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,3,678534043,1,0,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,4,1895308730,1,0,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,5,1960730480,1,0,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,6,2903074,1,0,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,7,1837384013,1,0,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,8,868950062,1,0,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,9,566562369,1,0,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,10,1296502486,0,1,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,11,682802977,1,0,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,12,1176904638,0,1,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,13,400892179,1,0,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,14,1548058189,1,0,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,15,1075413763,1,0,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,16,353993484,1,0,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,17,1597056829,1,0,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,18,710924824,1,0,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,19,222424647,1,0,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,20,1702274064,1,0,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,21,1312152192,1,0,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,22,1005640129,1,0,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,23,1843532841,1,0,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,24,391697534,1,0,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,25,408810792,1,0,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,26,4665657,0,1,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,27,916636971,1,1,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,28,2047869247,1,0,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,human_upper_bound,29,334744286,1,0,0.07423570569476655,0.06959999999999988,0.0988,0.07899999999999996,0.034599999999999964,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,0,569941254,0,0,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,1,971482353,1,0,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,2,1911547690,0,0,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,3,39887139,1,0,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,4,34628465,1,1,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,5,1475639733,1,0,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,6,517946362,0,0,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,7,1813824517,1,0,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,8,567687951,0,1,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,9,2051706927,1,0,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,10,304205279,1,0,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,11,983319304,1,0,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,12,1645272822,1,0,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,13,383674057,0,1,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,14,439921366,1,0,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,15,443247229,1,0,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,16,1345834347,1,0,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,17,1578665411,0,0,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,18,1285291868,1,1,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,19,588965831,0,0,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,20,1643774394,0,0,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,21,571858688,1,0,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,22,613549255,0,1,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,23,293825615,0,0,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,24,36398723,0,0,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,25,704875220,1,0,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,26,1890212621,1,0,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,27,1508339770,1,0,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,28,915066176,1,0,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,baseline_grits,29,650146942,1,0,0.0,0.0,0.0,0.0,0.0,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,0,1768280529,0,0,0.11088301096676607,0.05107344554431073,-0.025351097446802917,-0.12441234172774306,0.17450089606795197,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,1,601351841,0,0,0.12045884128143838,0.1110760844810991,0.0394125238150658,-0.05102595988902689,0.2038294326434362,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,2,1350782959,0,1,0.10611945556740138,0.12807373092714905,-0.11097399501602528,0.06363305000267497,-0.11080650803823384,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,3,1223725552,1,0,0.1122272550735509,0.12274664710583436,0.08380947300644767,0.15307252595358198,0.0696983628374633,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,4,1295574037,0,0,0.10005875007010008,-0.12960388401292555,0.04704782265566235,-0.1369955297630191,-0.04762955300481245,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,5,234372626,0,1,0.10951803653526754,0.12487270381362378,0.12926233395975426,-0.11468992637283659,-0.05021034710401884,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,6,1035438246,0,0,0.10728637297088173,-0.000183681840030675,0.04132909798059817,0.012446060411921062,0.21018665705106768,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,7,1550904983,1,0,0.1489823382058101,0.19092673673665497,-0.1619275324776111,0.15875816173216886,0.030087371060102813,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,8,1569434583,0,0,0.12970566325173863,0.020396737310994423,-0.14398106265366517,-0.012753564566676978,0.21444115652860327,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,9,313497572,0,1,0.18260429026680786,-0.21265666322082327,-0.19028566951998244,-0.10463847804869049,-0.2024761807476365,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,10,259711746,1,0,0.12100428370883853,0.19741919865673482,-0.044890989490533884,-0.0939453679578669,0.09355679348455029,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,11,1784266819,0,0,0.042064957628818754,-0.03362689652445408,-0.042997939316420014,0.06183640685743477,0.01656835757986236,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,12,655757505,0,0,0.09173644526175004,-0.09791419627679357,-0.08364097032867757,0.0049740672499458405,-0.13059310265855575,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,13,667339697,1,0,0.0832538697302388,0.01601167607136167,-0.04807813869392613,0.05908946883543295,0.1471916464412912,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,14,283962143,0,0,0.12324928604732571,-0.08352542290525597,-0.027506141057746986,0.19950830975507175,-0.11499954919905503,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,15,1050032570,1,0,0.09577732928467242,-0.1820663687077447,-0.028827221013351584,-0.020516389389257234,0.04788625794807519,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,16,1328390707,0,1,0.13831405160821106,0.07307501469809666,0.06954303865052461,-0.14271580239716977,-0.21442741251382036,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,17,589320181,0,0,0.13188326021562768,0.08865982893850108,-0.14791364238842067,0.19932712877206696,0.01012235960049962,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,18,1113457241,1,0,0.13607938130820427,-0.14653630015535243,-0.16415053270830507,0.12369455117227454,-0.1017436259799319,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,19,507049745,1,1,0.14617804260711625,0.11942932781543483,-0.20708324948396648,0.13512745252924271,-0.10032853819060435,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,20,274328104,0,0,0.12012592165849907,-0.10430215363634956,0.20902225862239845,0.05611444647543737,-0.0016950696685387456,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,21,1546720356,0,0,0.16392263233178872,-0.1956067912293345,0.15811830438248733,-0.14657218723161056,-0.15078360831550452,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,22,441973220,1,0,0.13769060590012563,0.17347810486347534,0.07661298988776269,-0.16925321444498045,0.10594318348082118,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,23,11031667,1,0,0.14012285524267304,-0.2006233208043638,0.15968853775714895,-0.11239736184305048,-0.012423580585795208,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,24,1644884312,0,0,0.18504319279892614,0.1848996799143944,-0.14125718914188126,0.20255054397354635,-0.20444002745106443,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,25,1801177461,0,0,0.12914988975177652,-0.12121326192026673,-0.110764199322813,0.1829760965475938,-0.07922853947167471,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,26,334522402,0,1,0.1356379944463435,0.031475823551681575,-0.16746359094308308,0.07626331535618039,-0.19682425440168747,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,27,958572516,0,0,0.18620806534680726,0.13390872856185296,0.2118221001342578,0.19979493928258815,-0.18967236737999216,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,28,1997564262,1,0,0.14184612289641457,0.161054181189947,0.12035209098258956,-0.08329297941913899,-0.18199037012934527,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,random_bias,29,1961709893,1,0,0.1345808444793957,-0.21649356363471958,-0.13170469248069944,0.02807496596264225,-0.0862799048020435,0.68,0.22,0.25,0.2,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,llm_decision_only,0,1041890333,1,0,0.020267434889422842,-0.028662481295135434,0.0,0.0,-0.028662481295135434,0.5756622439675516,0.24406216777428533,0.11243130339188756,0.2057421613302646,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,llm_decision_only,1,839332926,1,0,0.013077929704444331,-0.018494985555787137,0.0,0.0,-0.018494985555787137,0.6689360325871465,0.1199950552585464,0.2630189832460693,0.15619040991074773,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,llm_decision_only,2,1761091683,1,0,0.014373207973051992,-0.02032678565029923,0.0,0.0,-0.02032678565029923,0.7787877589379486,0.2349538100802354,0.1691904532350704,0.10723868932859326,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,llm_decision_only,3,41209408,0,0,0.011696577867416907,-0.016541459053453965,0.0,0.0,-0.016541459053453965,0.6841239991129933,0.21868834306297663,0.16443440135821344,0.07008802375381418,0.095,0.62,0.48,0.06,dry_run
dakeli,test,block,dafan/dafan/food/dakeli.usd,llm_decision_only,4,1320748157,0,1,0.02645607576800028,-0.03741454115827619,0.0,0.0,-0.03741454115827619,0.7580536398495871,0.279723254842301,0.25691604998720374,0.29285473020201425,0.095,0.62,0.48,0.06,dry_run
